id,artist_id,album_id,disc_number,explicit,name,track_number,popularity,duration_ms,spotify_url
5FEV9pypGEx6ndrF3V0cX9,20JZFwl6HVl6yg8a4H3ZqK,2VnKzCESTePshnbUALlDt2,1,false,"Bohemian Rhapsody - Live at Amway Center, Orlando, FL, 4/14/2017",19,31,424022,https://open.spotify.com/track/5FEV9pypGEx6ndrF3V0cX9
15f1eR2oh2fiXLgod096wF,20JZFwl6HVl6yg8a4H3ZqK,2VnKzCESTePshnbUALlDt2,1,false,"I Write Sins Not Tragedies - Live at Amway Center, Orlando, FL, 4/14/2017",20,26,244932,https://open.spotify.com/track/15f1eR2oh2fiXLgod096wF
68lKzbhZAMxsDJfYWgjjYf,20JZFwl6HVl6yg8a4H3ZqK,2VnKzCESTePshnbUALlDt2,1,false,"Victorious - Live at Amway Center, Orlando, FL, 4/14/2017",21,25,234063,https://open.spotify.com/track/68lKzbhZAMxsDJfYWgjjYf
6od5hFv9IT5JHc7NEF9HRv,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,Victorious,1,65,178600,https://open.spotify.com/track/6od5hFv9IT5JHc7NEF9HRv
2fh3bZ8jZhMxOcfESE9nQY,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,Don't Threaten Me with a Good Time,2,66,213093,https://open.spotify.com/track/2fh3bZ8jZhMxOcfESE9nQY
6TzJLISIitIzn1WtjDY0Op,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,Hallelujah,3,54,180626,https://open.spotify.com/track/6TzJLISIitIzn1WtjDY0Op
3px2rAPu74ltbkf9eZsZ8h,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,Emperor's New Clothes,4,66,158666,https://open.spotify.com/track/3px2rAPu74ltbkf9eZsZ8h
1BECwm5qkaBwlbfo4kpYx8,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,Death of a Bachelor,5,65,203506,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8
6V68ItawQkQlZhYIf1S86C,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,true,Crazy = Genius,6,60,198040,https://open.spotify.com/track/6V68ItawQkQlZhYIf1S86C
2fmCA13dwQQOGBIbIOWRiJ,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,LA Devotee,7,62,196520,https://open.spotify.com/track/2fmCA13dwQQOGBIbIOWRiJ
3fwKVZ73y7UUGMyR6rVCRa,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,Golden Days,8,53,254320,https://open.spotify.com/track/3fwKVZ73y7UUGMyR6rVCRa
5eoZTdiq4C4aoEfUwAN0ha,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,"The Good, the Bad and the Dirty",9,54,171520,https://open.spotify.com/track/5eoZTdiq4C4aoEfUwAN0ha
2DgdHcjWmO3qd50RzuBLgZ,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,House of Memories,10,78,208706,https://open.spotify.com/track/2DgdHcjWmO3qd50RzuBLgZ
5j9yOfRB2s6OMS1YwwYiMw,20JZFwl6HVl6yg8a4H3ZqK,6twKQ0EsUJHVlAr6XBylrj,1,false,Impossible Year,11,49,202546,https://open.spotify.com/track/5j9yOfRB2s6OMS1YwwYiMw
3yZQk5PC52CCmT4ZaTIKvv,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,This Is Gospel,1,62,187186,https://open.spotify.com/track/3yZQk5PC52CCmT4ZaTIKvv
46Kcradxrva9Dny4lHU1b3,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,Miss Jackson (feat. LOLO),2,61,192053,https://open.spotify.com/track/46Kcradxrva9Dny4lHU1b3
0zewUY3RSh8yaV7q66Okem,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,Vegas Lights,3,51,189106,https://open.spotify.com/track/0zewUY3RSh8yaV7q66Okem
1ozYwEeDttK6iWc1yQS8c4,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,Girl That You Love,4,43,189240,https://open.spotify.com/track/1ozYwEeDttK6iWc1yQS8c4
5Q4H1XkVHxQjnrHCUpS61d,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,Nicotine,5,57,186600,https://open.spotify.com/track/5Q4H1XkVHxQjnrHCUpS61d
2wEjPgOCEczmjlvq60LyQi,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,Girls / Girls / Boys,6,59,206840,https://open.spotify.com/track/2wEjPgOCEczmjlvq60LyQi
2zkXavDV9dw8uR0pfhsBt2,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,Casual Affair,7,50,197693,https://open.spotify.com/track/2zkXavDV9dw8uR0pfhsBt2
4NTL7fT4eqfPao94lmqth2,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,Far Too Young to Die,8,51,197466,https://open.spotify.com/track/4NTL7fT4eqfPao94lmqth2
1zN3CZlafjfEiMR9uXQGrW,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,Collar Full,9,51,198466,https://open.spotify.com/track/1zN3CZlafjfEiMR9uXQGrW
78tro1rpoxmqjbjiRRRzoH,20JZFwl6HVl6yg8a4H3ZqK,1hxraaWEf3wFnJxADf8Dge,1,false,The End of All Things,10,44,211893,https://open.spotify.com/track/78tro1rpoxmqjbjiRRRzoH
5rLi8B8qgk6qThwRnKHW2P,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,The Ballad of Mona Lisa,1,66,226680,https://open.spotify.com/track/5rLi8B8qgk6qThwRnKHW2P
14uvyd51Ha7FihKHlOtUig,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,Let's Kill Tonight,2,57,213520,https://open.spotify.com/track/14uvyd51Ha7FihKHlOtUig
7l9uOhfVJC8Y0c6PXHrgbs,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,Hurricane,3,50,265333,https://open.spotify.com/track/7l9uOhfVJC8Y0c6PXHrgbs
0k8tcDGLSqUQAeuoOaUJj2,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,Memories,4,48,205533,https://open.spotify.com/track/0k8tcDGLSqUQAeuoOaUJj2
62lc21zAcKWs11pbSOabO9,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,Trade Mistakes,5,47,216093,https://open.spotify.com/track/62lc21zAcKWs11pbSOabO9
7m4HUtdXRUHEitLIqbVWxf,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,Ready to Go (Get Me Out of My Mind),6,51,217026,https://open.spotify.com/track/7m4HUtdXRUHEitLIqbVWxf
5VL7pScLlKe4MbB8EAivgA,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,Always,7,48,153653,https://open.spotify.com/track/5VL7pScLlKe4MbB8EAivgA
1qRKyMsn18kuIIP25W9byL,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,The Calendar,8,45,283050,https://open.spotify.com/track/1qRKyMsn18kuIIP25W9byL
00h6syYCxPKVsInPHXhdZ1,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,Sarah Smiles,9,53,213320,https://open.spotify.com/track/00h6syYCxPKVsInPHXhdZ1
2KA3lvDwQQiyvuJJvzifGL,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,1,false,Nearly Witches (Ever Since We Met...),10,54,256466,https://open.spotify.com/track/2KA3lvDwQQiyvuJJvzifGL
0uAyW7eW2eC2fPqo4gVP82,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,We're So Starving,1,35,81426,https://open.spotify.com/track/0uAyW7eW2eC2fPqo4gVP82
3oap5wNMWwX1dT3AVKwLzH,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,Nine in the Afternoon - Single Mix,2,51,191560,https://open.spotify.com/track/3oap5wNMWwX1dT3AVKwLzH
2hFeSma8Gkpd8F4GuaZv3N,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,She's a Handsome Woman,3,36,192306,https://open.spotify.com/track/2hFeSma8Gkpd8F4GuaZv3N
4lUE5P7odHgfWk87tKGrj3,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,Do You Know What I'm Seeing?,4,38,254386,https://open.spotify.com/track/4lUE5P7odHgfWk87tKGrj3
4YNbo98fDJvXggODCw1AcZ,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,That Green Gentleman (Things Have Changed),5,43,195013,https://open.spotify.com/track/4YNbo98fDJvXggODCw1AcZ
5JKL1pLVX50keaioXSf6yW,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,I Have Friends in Holy Spaces,6,37,116146,https://open.spotify.com/track/5JKL1pLVX50keaioXSf6yW
0tutU5E5kMR3bY8sZllpoJ,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,Northern Downpour,7,46,247773,https://open.spotify.com/track/0tutU5E5kMR3bY8sZllpoJ
64TQPdiQqWknjFhPL9QmxJ,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,When the Day Met the Night,8,42,293826,https://open.spotify.com/track/64TQPdiQqWknjFhPL9QmxJ
7qNq0wPVTU3jZN8rksIoAg,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,Pas de Cheval,9,35,159386,https://open.spotify.com/track/7qNq0wPVTU3jZN8rksIoAg
1tombJI80Vq0oaIWJ8OGwr,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,The Piano Knows Something I Don't Know,10,34,223933,https://open.spotify.com/track/1tombJI80Vq0oaIWJ8OGwr
1rQZDmnKJIjzzTJrbBeEW2,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,Behind the Sea,11,36,213426,https://open.spotify.com/track/1rQZDmnKJIjzzTJrbBeEW2
58zSuvHCLIipfXWSKpdlSk,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,Folkin' Around,12,34,115466,https://open.spotify.com/track/58zSuvHCLIipfXWSKpdlSk
0L4FVIvcvVkRmTIQmmnjKV,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,She Had the World,13,41,227240,https://open.spotify.com/track/0L4FVIvcvVkRmTIQmmnjKV
0EhFViyhOxccpERicp12R8,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,From a Mountain in the Middle of the Cabins,14,33,182266,https://open.spotify.com/track/0EhFViyhOxccpERicp12R8
3pfUrqXf1WRxLjpxdnLjfR,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,Mad as Rabbits,15,35,228053,https://open.spotify.com/track/3pfUrqXf1WRxLjpxdnLjfR
59kTVUKhpcFw9zMLPSbFvH,20JZFwl6HVl6yg8a4H3ZqK,78EcStHa23JPRmLNan5fST,1,false,Nine in the Afternoon,16,49,192893,https://open.spotify.com/track/59kTVUKhpcFw9zMLPSbFvH
3d8mQn6nZq003tRRMekRFX,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"We're So Starving - Live at Congress Theater, Chicago, IL, 2008",1,22,109853,https://open.spotify.com/track/3d8mQn6nZq003tRRMekRFX
641eTjClhfoX0qHDoXbic8,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"Nine in the Afternoon - Live at Congress Theater, Chicago, IL, 2008",2,26,173373,https://open.spotify.com/track/641eTjClhfoX0qHDoXbic8
7AuX2oLxWT6skMXtBus0jL,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"But It's Better If You Do - Live at Congress Theater, Chicago, IL, 2008",3,26,229173,https://open.spotify.com/track/7AuX2oLxWT6skMXtBus0jL
0F27M27PhMrsEIfMNOG73k,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"Camisado - Live at Congress Theater, Chicago, IL, 2008",4,27,203413,https://open.spotify.com/track/0F27M27PhMrsEIfMNOG73k
7yWH251p5zsOmv6srU1McM,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"She's a Handsome Woman - Live at Congress Theater, Chicago, IL, 2008",5,23,202746,https://open.spotify.com/track/7yWH251p5zsOmv6srU1McM
1kWmeGAStssgKW1PPPefY1,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"The Only Difference Between Martyrdom and Suicide Is Press Coverage - Live at Congress Theater, Chicago, IL, 2008",6,23,192586,https://open.spotify.com/track/1kWmeGAStssgKW1PPPefY1
5d5jXhgaOF5yBTJbE2791y,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"Behind the Sea - Live at Congress Theater, Chicago, IL, 2008",7,23,259293,https://open.spotify.com/track/5d5jXhgaOF5yBTJbE2791y
1IO0vmLJC3xjZK1f9VVX2K,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,true,"Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off - Live at Congress Theater, Chicago, IL, 2008",8,28,185155,https://open.spotify.com/track/1IO0vmLJC3xjZK1f9VVX2K
5F4YeuJPBERnEtpfRb9jFV,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"I Constantly Thank God for Esteban - Live at Congress Theater, Chicago, IL, 2008",9,24,253240,https://open.spotify.com/track/5F4YeuJPBERnEtpfRb9jFV
2qW71gsv6Vv9enc3QxQr4N,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"That Green Gentleman (Things Have Changed) - Live at Congress Theater, Chicago, IL, 2008",10,23,194240,https://open.spotify.com/track/2qW71gsv6Vv9enc3QxQr4N
0RMOeUWeNDQsAXeq48VF5N,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet - Live at Congress Theater, Chicago, IL, 2008",11,26,246346,https://open.spotify.com/track/0RMOeUWeNDQsAXeq48VF5N
1U3rea2stRYGW5dhxA4lzK,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"Folkin' Around - Live at Congress Theater, Chicago, IL, 2008",12,21,114306,https://open.spotify.com/track/1U3rea2stRYGW5dhxA4lzK
2c372AGbMIeDFrIfrYP1oD,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"I Write Sins Not Tragedies - Live at Congress Theater, Chicago, IL, 2008",13,24,197746,https://open.spotify.com/track/2c372AGbMIeDFrIfrYP1oD
5yBwtNMXAz8yyfd4re8I8m,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"Northern Downpour - Live at Congress Theater, Chicago, IL, 2008",14,26,294013,https://open.spotify.com/track/5yBwtNMXAz8yyfd4re8I8m
4GbQrx3dxvAM0bQC2WZWms,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"Time to Dance - Live at Congress Theater, Chicago, IL, 2008",15,24,233880,https://open.spotify.com/track/4GbQrx3dxvAM0bQC2WZWms
5vVyyb0t7HERUIq5tjqIg5,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"Pas de Cheval - Live at Congress Theater, Chicago, IL, 2008",16,21,168546,https://open.spotify.com/track/5vVyyb0t7HERUIq5tjqIg5
4oZPT2hnige3dpyYttnmcV,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,"Mad as Rabbits - Live at Congress Theater, Chicago, IL, 2008",17,22,339586,https://open.spotify.com/track/4oZPT2hnige3dpyYttnmcV
4r8CEZMtp9iElxnw07AXHJ,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,Do You Know What I'm Seeing? - Alternate Version,18,28,234640,https://open.spotify.com/track/4r8CEZMtp9iElxnw07AXHJ
0E56lu4IOGOhygjIPC2r1r,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,Behind the Sea - Alternate Version,19,31,143426,https://open.spotify.com/track/0E56lu4IOGOhygjIPC2r1r
5u0tZTbEUR43UZhwQyKsW4,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,She Had the World - Alternate Version,20,40,223453,https://open.spotify.com/track/5u0tZTbEUR43UZhwQyKsW4
19F8SL0eDcQDfvJHMil00f,20JZFwl6HVl6yg8a4H3ZqK,2zuVGxuEzVhhRHNS2ZeRja,1,false,The Piano Knows Something I Don't Know - Alternate Version,21,26,140733,https://open.spotify.com/track/19F8SL0eDcQDfvJHMil00f
