id,artist_id,album_id,disc_number,explicit,name,track_number,popularity,duration_ms,spotify_url
4SzCSoPFAOBbHuRfZ5uzwi,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Take Everything From Her,10,14,219455,https://open.spotify.com/track/4SzCSoPFAOBbHuRfZ5uzwi
2pgtytntmfzCXoP2KkJiXm,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Mess Around,11,13,218881,https://open.spotify.com/track/2pgtytntmfzCXoP2KkJiXm
7FV2xVcLio9KNDQFS15KKr,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Yo Body,12,15,150152,https://open.spotify.com/track/7FV2xVcLio9KNDQFS15KKr
3yLlHNq0vpAMmQjYh5CrcO,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Go So Deep,13,22,227710,https://open.spotify.com/track/3yLlHNq0vpAMmQjYh5CrcO
01o08cPJda3p7G2qChOKVF,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,She Don't Love Me,14,10,205219,https://open.spotify.com/track/01o08cPJda3p7G2qChOKVF
4Dg78KQZEos9GWJ6NFs1bF,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Respect Her Hustle,15,12,203364,https://open.spotify.com/track/4Dg78KQZEos9GWJ6NFs1bF
0aY3ZtfCApgtoE7ucWnLDT,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Grindmode,16,16,253937,https://open.spotify.com/track/0aY3ZtfCApgtoE7ucWnLDT
4mH2Wx540ssfdarn9Gviy4,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Too,17,17,187873,https://open.spotify.com/track/4mH2Wx540ssfdarn9Gviy4
446ZwSSqzkzKpOEKP27BaL,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Bitch Betta Have My Money,18,17,180794,https://open.spotify.com/track/446ZwSSqzkzKpOEKP27BaL
5NaMqMUh7s7LahTZR18Xbn,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,This Year,19,8,187063,https://open.spotify.com/track/5NaMqMUh7s7LahTZR18Xbn
1Ta6TwHjsGq23WpO6XdNby,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,How To Make It In America,20,17,192314,https://open.spotify.com/track/1Ta6TwHjsGq23WpO6XdNby
5T1sPbWIa36FtRenM16pXh,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,God Is My Witness,21,11,194561,https://open.spotify.com/track/5T1sPbWIa36FtRenM16pXh
0fdVHa3jf5VEDrQJKF1aJC,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Westside 4 Fingaz,22,20,251220,https://open.spotify.com/track/0fdVHa3jf5VEDrQJKF1aJC
5HT0qLp0bVTStrKxdhBXbf,0A0FS04o6zMoto8OKPsDwY,1egL5sRtA8uhrHkxY5CMrk,1,true,Goin Up,23,5,289254,https://open.spotify.com/track/5HT0qLp0bVTStrKxdhBXbf
308zMDLftUjMlZkODGUWvd,0A0FS04o6zMoto8OKPsDwY,7ksQrL66SNuch6lmxIlVzJ,1,true,LOVE MAKE,1,47,214228,https://open.spotify.com/track/308zMDLftUjMlZkODGUWvd
7wtUI2bKLWZ23GOmzMkU1Q,0A0FS04o6zMoto8OKPsDwY,0LpnKDM6JGLcZP4haLZpwI,1,true,STUPID - WITH LIL YACHTY & BABYFACE RAY,1,59,175656,https://open.spotify.com/track/7wtUI2bKLWZ23GOmzMkU1Q
1gYPFlrHvmP8PiuTf0a9n1,0A0FS04o6zMoto8OKPsDwY,5Ht7NVw5YFw4p3P3QqKacv,1,true,SHAKE (feat. Kaliii and Stunna Girl),1,40,191538,https://open.spotify.com/track/1gYPFlrHvmP8PiuTf0a9n1
0EzGo7e1iSzk8GurP7pn15,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,true,Love Like,1,53,128690,https://open.spotify.com/track/0EzGo7e1iSzk8GurP7pn15
0uYBQGchK3LIkNpxnrA6k7,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,false,When He's Not There (feat. Lucky Daye),2,58,268401,https://open.spotify.com/track/0uYBQGchK3LIkNpxnrA6k7
1sNYvKAc4xMIb7FURYo04r,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,true,Clothes Off (feat. kwn),3,57,229736,https://open.spotify.com/track/1sNYvKAc4xMIb7FURYo04r
0rNDm3uRDxLCnBlpU83Lkt,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,false,S.I.N.G.L.E.,4,54,236303,https://open.spotify.com/track/0rNDm3uRDxLCnBlpU83Lkt
6u7nuBZnO53vy8Kmpc6kEU,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,true,Know Better (feat. Lil' Mo & Vince Staples),5,54,202850,https://open.spotify.com/track/6u7nuBZnO53vy8Kmpc6kEU
1CNRS3JIAMyCKdO6uLuhuh,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,true,Border,6,55,194117,https://open.spotify.com/track/1CNRS3JIAMyCKdO6uLuhuh
5HHQseqhsxImBCNNi7nLVM,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,false,Form of You (feat. DESTIN CONRAD & CHILDOFNINES),7,49,262455,https://open.spotify.com/track/5HHQseqhsxImBCNNi7nLVM
6WGfYz5f6ym3TmVuR2ptjp,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,false,Let Me Down (San Diego Interlude),8,46,210835,https://open.spotify.com/track/6WGfYz5f6ym3TmVuR2ptjp
5WFO2awMKfM4ODh94sj3qe,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,false,Around,9,46,216047,https://open.spotify.com/track/5WFO2awMKfM4ODh94sj3qe
0CeEBH3lA4l8Uq4VPB5Etv,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,false,Ballin',10,47,179992,https://open.spotify.com/track/0CeEBH3lA4l8Uq4VPB5Etv
58y8IFGLZMskPTDpO0XbnI,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,false,First Life,11,47,254146,https://open.spotify.com/track/58y8IFGLZMskPTDpO0XbnI
5FnBE6KJdwoaZISb1jiNpR,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,true,Slow Dance (feat. DIXSON),12,47,343415,https://open.spotify.com/track/5FnBE6KJdwoaZISb1jiNpR
5DLsTmQFQ3yCPowg1nreoh,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,false,8 (feat. FLO) - Remix,13,49,171172,https://open.spotify.com/track/5DLsTmQFQ3yCPowg1nreoh
0j6jTxxvxwKok391JlaRVD,0cGUm45nv7Z6M6qdXYQGTX,6BtMJG0J0QnXIiGRCMgkxA,1,false,After Hours (feat. LUDMILLA) - Remix,14,46,207936,https://open.spotify.com/track/0j6jTxxvxwKok391JlaRVD
5oxUDQOmmC7hAzv9wWvvDA,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,true,GrooveTheory,1,48,247729,https://open.spotify.com/track/5oxUDQOmmC7hAzv9wWvvDA
0EMZZT09D55PCjK6oxIthV,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,true,Next 2 U,2,52,161801,https://open.spotify.com/track/0EMZZT09D55PCjK6oxIthV
2nUm1FJaMqdSp0ODkadQn4,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,false,After Hours,3,50,202414,https://open.spotify.com/track/2nUm1FJaMqdSp0ODkadQn4
04yttrHDC9OtG9WOfBHbsX,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,true,What I Want,4,52,227216,https://open.spotify.com/track/04yttrHDC9OtG9WOfBHbsX
3O3qQvEttagauEZruP1gtB,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,true,Crash,5,51,156129,https://open.spotify.com/track/3O3qQvEttagauEZruP1gtB
17fMdv2JY435A1naCGTtby,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,false,8,6,51,150262,https://open.spotify.com/track/17fMdv2JY435A1naCGTtby
6DaOjQgLWflvPeEbL0incg,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,true,Sucia (feat. Jill Scott & Young Miko),7,52,262261,https://open.spotify.com/track/6DaOjQgLWflvPeEbL0incg
0cyve5xREyEbmnsZaMRW7V,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,true,Better Not,8,45,164167,https://open.spotify.com/track/0cyve5xREyEbmnsZaMRW7V
0A0MTURTbuUgZNvS9tbh1g,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,false,Tears (feat. Omah Lay),9,50,213064,https://open.spotify.com/track/0A0MTURTbuUgZNvS9tbh1g
2en7hnmRZpVWwCrKtD0KBK,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,false,Vegas,10,46,226356,https://open.spotify.com/track/2en7hnmRZpVWwCrKtD0KBK
5HTKh2OhsOTan44KFA4VOM,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,true,Deep,11,45,168622,https://open.spotify.com/track/5HTKh2OhsOTan44KFA4VOM
3KyWmz5o78jzRerTA2AMQR,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,false,Chapel,12,44,237752,https://open.spotify.com/track/3KyWmz5o78jzRerTA2AMQR
41YmnVKC2fu5g9Iru0q4Ju,0cGUm45nv7Z6M6qdXYQGTX,6GF5uzX2s0GsS4eGlM4h3m,1,true,Lose My Wife,13,44,166367,https://open.spotify.com/track/41YmnVKC2fu5g9Iru0q4Ju
5tDyUiXPUZDIx8nnZvRTMl,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,false,little story,1,39,198920,https://open.spotify.com/track/5tDyUiXPUZDIx8nnZvRTMl
2OqS1qDeZpXDL7VsTq4Fci,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,false,any given sunday (feat. blxst),2,43,165810,https://open.spotify.com/track/2OqS1qDeZpXDL7VsTq4Fci
5NZMLV6AWI3O32RMu4dUg7,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,true,shooter interlude,3,36,119480,https://open.spotify.com/track/5NZMLV6AWI3O32RMu4dUg7
5v8oHydXFHM1je05EFyIdw,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,true,wish i never,4,48,183677,https://open.spotify.com/track/5v8oHydXFHM1je05EFyIdw
0B3hRuQLvogv6InPAtI31H,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,false,up at night (feat. justin bieber),5,41,182226,https://open.spotify.com/track/0B3hRuQLvogv6InPAtI31H
0jeCoIGrGhw8lnkd5YF0qB,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,false,get me started (feat. syd),6,39,169378,https://open.spotify.com/track/0jeCoIGrGhw8lnkd5YF0qB
3WnGLAKOeutk6CPmWQ0G2i,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,false,everything interlude,7,42,35209,https://open.spotify.com/track/3WnGLAKOeutk6CPmWQ0G2i
20jLHaXVhMFjwHs1JPjL4S,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,true,more than i should (feat. jessie reyez),8,43,200639,https://open.spotify.com/track/20jLHaXVhMFjwHs1JPjL4S
1GaMFbWeBZeSwgyAEr1s4m,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,false,altar,9,42,244635,https://open.spotify.com/track/1GaMFbWeBZeSwgyAEr1s4m
5HpMZmGVA7YJiRg8SNVFH4,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,false,melt,10,51,211375,https://open.spotify.com/track/5HpMZmGVA7YJiRg8SNVFH4
4Js74DCY9nFlGR9JWqfNVg,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,false,tangerine,11,37,179355,https://open.spotify.com/track/4Js74DCY9nFlGR9JWqfNVg
6pyM30WDpG70VTfwoQg4m2,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,true,everything,12,57,207551,https://open.spotify.com/track/6pyM30WDpG70VTfwoQg4m2
4dIVFjnAzAYjJEdWiUGFwu,0cGUm45nv7Z6M6qdXYQGTX,2WfV3cpI2BUuIxMISh9nqF,1,false,wondering/wandering (feat. thundercat & ambré),13,37,175378,https://open.spotify.com/track/4dIVFjnAzAYjJEdWiUGFwu
5nexAvWNhwg51EavnDgViy,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Toxic,1,67,168182,https://open.spotify.com/track/5nexAvWNhwg51EavnDgViy
0uDdI4fAXCuNhQbmxENdsO,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Can I,2,64,167810,https://open.spotify.com/track/0uDdI4fAXCuNhQbmxENdsO
1Fraz3CzCuOULnToogIwWW,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Bad News,3,46,185883,https://open.spotify.com/track/1Fraz3CzCuOULnToogIwWW
4sxVrSzqPGv18mDbZnytLn,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Real Hot Girl Skit,4,2,15869,https://open.spotify.com/track/4sxVrSzqPGv18mDbZnytLn
4ot7u8Ij91aHKohSV2QYZi,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Water,5,57,122813,https://open.spotify.com/track/4ot7u8Ij91aHKohSV2QYZi
1YqXXJDSlDHrp66g9as4uo,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Change Your Life (feat. Jhené Aiko),6,54,191128,https://open.spotify.com/track/1YqXXJDSlDHrp66g9as4uo
1wBcy2jyslYSO7nczt8TJE,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Belong to the Streets Skit,7,8,26794,https://open.spotify.com/track/1wBcy2jyslYSO7nczt8TJE
6TrdeNEgbKuBqIToRfdWMY,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Everybody Business,8,48,165009,https://open.spotify.com/track/6TrdeNEgbKuBqIToRfdWMY
0QUbiLQySWPq5Lh3f7A9bN,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Hate the Club (feat. Masego),9,56,278715,https://open.spotify.com/track/0QUbiLQySWPq5Lh3f7A9bN
5ftR963YlX88OeCAPnXG2Z,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Serial Lover,10,50,145806,https://open.spotify.com/track/5ftR963YlX88OeCAPnXG2Z
24QjawKdGJmsAIVe3EhzGH,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,F&MU,11,48,134853,https://open.spotify.com/track/24QjawKdGJmsAIVe3EhzGH
12xVuIohhHSklxvi1ItKGA,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Can You Blame Me (feat. Lucky Daye),12,55,183019,https://open.spotify.com/track/12xVuIohhHSklxvi1ItKGA
4bzd4evyqXabRtesx4emPn,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Grieving (feat. James Blake),13,43,230573,https://open.spotify.com/track/4bzd4evyqXabRtesx4emPn
4J4yA7A68PmgSbjAn425eY,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Open (Passionate),14,48,245674,https://open.spotify.com/track/4J4yA7A68PmgSbjAn425eY
0SQW4Z8PYiNn1TUwoXMY4l,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,1,true,Lexii's Outro,15,34,104264,https://open.spotify.com/track/0SQW4Z8PYiNn1TUwoXMY4l
4k6hX9RKD096K1NCjjJZLc,0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,1,false,Footsteps (feat. Musiq Soulchild),1,45,273349,https://open.spotify.com/track/4k6hX9RKD096K1NCjjJZLc
0aSW5EMeNnQSMJQ8QN3zIW,0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,1,true,Too Deep,2,43,167206,https://open.spotify.com/track/0aSW5EMeNnQSMJQ8QN3zIW
0tkmYNfaEaH9HpR59ApRtE,0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,1,true,Nunya (feat. Dom Kennedy),3,51,244688,https://open.spotify.com/track/0tkmYNfaEaH9HpR59ApRtE
0kas95RruYRVqrOb07rgkh,0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,1,false,Morning Glory,4,39,179336,https://open.spotify.com/track/0kas95RruYRVqrOb07rgkh
4BOikd4oZjOYMde9AXfrTo,0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,1,true,Feels,5,58,181140,https://open.spotify.com/track/4BOikd4oZjOYMde9AXfrTo
6ZRuF2n1CQxyxxAAWsKJOy,0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,1,true,Nights Like This (feat. Ty Dolla $ign),6,71,201787,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
1EGrDTfEuAiRzRdxlblpET,0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,1,false,RPG (feat. 6lack),7,47,236218,https://open.spotify.com/track/1EGrDTfEuAiRzRdxlblpET
32s2Dn9EVvO2f85MrpRoBV,0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,1,false,Butterfly,8,38,163839,https://open.spotify.com/track/32s2Dn9EVvO2f85MrpRoBV
4jM3c9KLTO9iZPm9A7neiL,0cGUm45nv7Z6M6qdXYQGTX,73ZvpuYhKDr2FW4vlPsTpW,1,false,Love Language,9,46,213364,https://open.spotify.com/track/4jM3c9KLTO9iZPm9A7neiL
4vyx1VpPUpYEEWx60MWQPr,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Intro,1,29,59826,https://open.spotify.com/track/4vyx1VpPUpYEEWx60MWQPr
4MV4wa3Dke1GMBtk06GMR0,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Keep On,2,45,209121,https://open.spotify.com/track/4MV4wa3Dke1GMBtk06GMR0
2wSQyp6VzUopSFBinRo1iD,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Distraction,3,63,235693,https://open.spotify.com/track/2wSQyp6VzUopSFBinRo1iD
0bBgXH6mybXjdngxKF5zBE,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Piece Of Mind,4,44,225079,https://open.spotify.com/track/0bBgXH6mybXjdngxKF5zBE
6krNSTegkvGMmdIUOUEQH1,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Undercover,5,41,183280,https://open.spotify.com/track/6krNSTegkvGMmdIUOUEQH1
6Dwtha2FtZFoMEBh5GR2sq,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,CRZY,6,50,191720,https://open.spotify.com/track/6Dwtha2FtZFoMEBh5GR2sq
39jPNpyS33FFAw6xsFvvmG,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Personal,7,44,227186,https://open.spotify.com/track/39jPNpyS33FFAw6xsFvvmG
6z9FEwAodaaP237VvgZ8QL,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Not Used To It,8,33,235560,https://open.spotify.com/track/6z9FEwAodaaP237VvgZ8QL
0wrEpbtamvQTLIjDFkVQSl,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Everything Is Yours,9,37,200621,https://open.spotify.com/track/0wrEpbtamvQTLIjDFkVQSl
2CsSaYUPI57QaeB90gwzGT,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,false,Advice,10,40,202720,https://open.spotify.com/track/2CsSaYUPI57QaeB90gwzGT
6piGXG0H9AybPDVnwwIMao,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Do U Dirty,11,39,197541,https://open.spotify.com/track/6piGXG0H9AybPDVnwwIMao
5clYhUpqYzy0Fdz3TdtZ3j,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Escape,12,46,201720,https://open.spotify.com/track/5clYhUpqYzy0Fdz3TdtZ3j
7EJnwLAomcpc265mbt1maV,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Too Much,13,35,224117,https://open.spotify.com/track/7EJnwLAomcpc265mbt1maV
466nTkRePUO44ptVwsvGYJ,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,false,Get Like,14,35,170978,https://open.spotify.com/track/466nTkRePUO44ptVwsvGYJ
4cA6e3U7mtJfAOq3dWNAUZ,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,In My Feelings,15,44,219596,https://open.spotify.com/track/4cA6e3U7mtJfAOq3dWNAUZ
57J6Q5l6AFeZZYiU2UGPRq,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,false,Hold Me By The Heart,16,34,202630,https://open.spotify.com/track/57J6Q5l6AFeZZYiU2UGPRq
1lgIfLiB4abFQR90h7gRcC,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,false,Thank You,17,35,188843,https://open.spotify.com/track/1lgIfLiB4abFQR90h7gRcC
32rbXXATG6keHt8tcVieuX,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,I Wanna Be,18,36,211733,https://open.spotify.com/track/32rbXXATG6keHt8tcVieuX
3xu9SmOgRdYxs0QTo3L4vl,0cGUm45nv7Z6M6qdXYQGTX,4B4in9QlrlYWSHlYSRebdC,1,true,Gangsta (From Suicide Squad The Album),19,0,177773,https://open.spotify.com/track/3xu9SmOgRdYxs0QTo3L4vl
3G9GZsgNp2RQwzkzsYWfnK,0cGUm45nv7Z6M6qdXYQGTX,3JFEZqTae3svhW8226cnNL,1,true,Intro,1,22,139261,https://open.spotify.com/track/3G9GZsgNp2RQwzkzsYWfnK
7s8uqVo8PbFO63eqBoxrsT,0cGUm45nv7Z6M6qdXYQGTX,3JFEZqTae3svhW8226cnNL,1,true,You Should Be Here,2,48,157859,https://open.spotify.com/track/7s8uqVo8PbFO63eqBoxrsT
2A0uPTOfA94mhYDJTWmT9m,0cGUm45nv7Z6M6qdXYQGTX,3JFEZqTae3svhW8226cnNL,1,true,How That Taste,3,35,152595,https://open.spotify.com/track/2A0uPTOfA94mhYDJTWmT9m
